word1,word2,sim,dir,inv
тюрьма,алькатрас,1.12,1,2
тютчев,фет,1.12,1,2
тютчев,пушкин,1.12,1,2
тявканье,лай,1.2,3,1
тяга,желание,1.12,1,2
тяга,тягач,1.12,2,1
тяга,двигатель,1.12,2,1
тяга,штанга,1.12,2,1
тягач,тяга,1.12,1,2
тяжесть,ноша,8.46,11,9
тяжесть,груз,8.0,8,8
тяжесть,гиря,3.6,8,4
тяжесть,сила,3.0,3,3
тяжесть,штанга,2.0,3,2
тяжесть,масса,2.0,2,3
тяжесть,лёгкость,2.0,2,2
тяжесть,камень,2.0,2,2
тяжесть,гравитация,2.0,2,2
тяжесть,труд,1.12,1,2
тяжесть,грузчик,1.12,2,1
тяжесть,металл,1.12,1,2
тяжесть,нагрузка,1.12,1,2
тяпка,грядка,1.25,1,4
тяпка,огород,1.25,4,1
тёлки,девки,1.12,1,2
тёлки,бабы,1.12,2,1
тёркин,василий,1.2,1,3
тётка,дядька,1.2,3,1
тётя,дядя,2.71,3,10
тётя,родня,1.12,2,1
тёща,жена,2.0,4,2
тёща,анекдот,1.2,3,1
тёща,тесть,1.12,1,2
у-шу,карате,1.12,2,1
убежище,укрытие,1.12,1,2
убежище,лепрозорий,1.12,2,1
убийство,кровь,4.67,7,5
убийство,преступление,3.75,6,4
убийство,смерть,3.43,12,4
убийство,грех,2.92,4,3
убийство,труп,2.81,3,6
убийство,зло,2.0,3,2
убийство,нож,2.0,5,2
убийство,оружие,1.25,1,4
убийство,мясо,1.2,1,3
убийца,маньяк,4.81,5,6
убийца,киллер,2.75,3,8
уборка,чистота,7.5,8,10
уборка,пылесос,5.78,7,6
уборка,мусор,5.0,5,5
уборка,пыль,4.81,6,5
уборка,швабра,4.45,9,5
уборка,веник,4.0,4,4
уборка,тряпка,3.67,7,4
уборка,субботник,3.0,3,3
уборка,порядок,2.0,2,7
уборка,бардак,1.25,1,4
уборка,совок,1.2,1,3
уборка,комбайн,1.12,1,2
уборка,пол,1.12,2,1
уборка,грязь,1.12,1,2
убытки,потери,1.12,1,2
уважение,почёт,4.81,6,5
уважение,респект,2.92,4,3
уважение,почтение,2.0,2,4
уважение,вежливость,1.12,1,2
уважение,респектабельность,1.12,1,2
уважуха,респект,2.0,2,4
увеличение,микроскоп,2.0,2,2
увеличение,лупа,2.0,7,2
увеличение,уменьшение,1.12,2,1
увеличение,телескоп,1.12,2,1
увеличение,кратность,1.12,1,2
уверенность,решимость,1.2,1,3
уверенность,знание,1.12,1,2
уверенность,вера,1.12,2,1
увлечение,хобби,7.0,7,7
увольнение,работа,1.2,3,1
угар,дым,2.0,3,2
угар,трэш,1.25,1,4
угар,газ,1.25,4,1
угар,треш,1.2,1,3
углевод,жир,1.12,2,1
углеводы,хлеб,1.12,1,2
углерод,алмаз,2.78,3,7
углерод,кислород,2.0,3,2
углубление,яма,1.25,4,1
углы,геометрия,2.0,2,2
угнетение,рабство,1.25,4,1
угол,наказание,3.86,5,4
угол,транспортир,3.86,5,4
угол,треугольник,2.92,3,4
угол,градус,2.86,3,5
угол,биссектриса,2.75,3,8
угол,наклон,2.0,3,2
угол,комната,1.2,1,3
угол,геометрия,1.2,1,3
угол,квартира,1.12,1,2
угол,косинус,1.12,1,2
угол,поворот,1.12,1,2
угол,угольник,1.12,2,1
уголь,шахтёр,3.86,5,4
уголь,шахта,2.73,3,9
уголь,паровоз,2.0,2,2
уголь,фильтр,1.31,1,6
уголь,костёр,1.29,1,5
уголь,сажа,1.25,1,4
уголь,шашлык,1.2,3,1
уголь,кальян,1.2,1,3
уголь,вагонетка,1.12,1,2
уголь,тепло,1.12,1,2
уголь,зола,1.12,2,1
уголь,добыча,1.12,1,2
уголь,негр,1.12,2,1
угольник,угол,1.12,1,2
угри,прыщи,1.12,2,1
угроза,опасность,2.92,4,3
угроза,страх,1.2,3,1
угроза,защита,1.12,2,1
удав,каа,2.0,2,2
удав,змея,1.29,1,5
удав,мартышка,1.25,1,4
удав,кролик,1.25,1,4
удав,питон,1.12,1,2
удав,попугай,1.12,2,1
удавка,верёвка,1.12,1,2
удалец,молодец,1.25,1,4
удаль,молодец,1.29,5,1
удаль,богатырь,1.2,3,1
удаль,молодость,1.12,2,1
удаль,тройка,1.12,1,2
удар,кулак,6.75,7,8
удар,боль,5.6,8,6
удар,бокс,5.0,14,6
удар,синяк,2.92,3,4
удар,падение,2.0,2,2
удар,молоток,2.0,2,3
удар,бой,2.0,2,3
удар,сила,2.0,2,4
удар,молния,1.35,1,8
удар,драка,1.31,1,6
удар,челюсть,1.25,4,1
удар,гонг,1.25,1,4
удар,молот,1.2,3,1
удар,гол,1.2,3,1
удар,взрыв,1.2,3,1
удар,шлепок,1.12,1,2
удар,шок,1.12,1,2
удар,бита,1.12,1,2
удар,ток,1.12,1,2
удар,защита,1.12,2,1
удар,хук,1.12,1,2
удар,травма,1.12,2,1
удар,бросок,1.12,1,2
удача,везение,9.0,14,10
удача,фортуна,8.82,10,15
удача,радость,4.67,7,5
удача,подкова,4.55,5,8
удача,счастье,3.67,7,4
удача,выигрыш,3.0,3,3
удача,успех,2.78,7,3
удача,лотерея,2.0,2,7
удача,клевер,2.0,2,2
удача,случай,2.0,2,5
удача,фарт,1.31,6,1
удача,птица,1.2,3,1
удача,неудача,1.2,1,3
удача,хвост,1.12,2,1
удача,жизнь,1.12,1,2
удивление,внезапность,2.0,2,2
удивление,сюрприз,2.0,3,2
удивление,восторг,1.29,5,1
удивление,эмоция,1.25,4,1
удивление,неожиданность,1.2,3,1
удивление,радость,1.2,1,3
удивление,открытие,1.12,2,1
удивление,чудо,1.12,1,2
удобрение,навоз,2.0,2,5
удобрение,говно,1.29,1,5
удобство,комфорт,4.81,6,5
удовлетворение,секс,2.92,4,3
удовлетворение,желание,2.0,4,2
удовлетворение,оргазм,1.12,2,1
удовлетворение,радость,1.12,1,2
удовольствие,секс,26.82,28,31
удовольствие,оргазм,7.5,8,10
удовольствие,кайф,7.0,7,7
удовольствие,наслаждение,3.98,20,5
удовольствие,радость,3.55,9,4
удовольствие,шоколад,2.86,3,5
удовольствие,блаженство,2.0,2,2
удовольствие,работа,2.0,2,4
удовольствие,еда,2.0,2,2
удовольствие,эйфория,2.0,3,2
удовольствие,смех,2.0,2,2
удовольствие,счастье,1.2,3,1
удод,птица,1.2,3,1
удон,лапша,1.2,1,3
удочка,леска,2.86,5,3
удочка,рыба,2.81,3,6
удочка,рыбалка,2.73,3,9
удочка,поплавок,2.0,2,2
удочка,рыбак,2.0,2,2
удочка,крючок,1.25,1,4
удочка,спиннинг,1.25,4,1
удочка,наживка,1.12,2,1
уединение,тишина,2.0,3,2
уединение,одиночество,1.2,3,1
уединение,покой,1.2,3,1
уж,змея,1.25,4,1
уж,ёж,1.12,1,2
уж,змейка,1.12,1,2
ужас,страх,25.83,30,27
ужас,кошмар,6.67,16,8
ужас,паника,4.81,5,6
ужас,крик,2.86,5,3
ужас,фильм,2.71,10,3
ужас,жесть,2.0,2,5
ужас,оцепенение,2.0,2,2
ужас,мрак,1.31,1,6
ужас,война,1.25,1,4
ужас,смерть,1.25,4,1
ужас,тьма,1.2,1,3
ужас,монстр,1.2,1,3
ужас,шок,1.12,1,2
ужас,кино,1.12,2,1
ужас,катастрофа,1.12,1,2
ужас,вопль,1.12,1,2
ужас,боль,1.12,1,2
ужастик,страх,1.12,2,1
ужасы,фильм,2.0,2,3
ужгород,закарпатье,1.12,2,1
ужин,вечер,2.92,4,3
ужин,еда,2.0,2,3
ужин,обед,1.41,1,15
ужин,свечи,1.29,5,1
ужин,завтрак,1.25,1,4
узбек,таджик,3.0,3,3
узбекистан,ташкент,1.12,1,2
узда,лошадь,2.0,3,2
узда,конь,1.25,1,4
узда,седло,1.2,3,1
узда,езда,1.12,1,2
узел,верёвка,2.0,6,2
узел,петля,1.12,2,1
узник,тюрьма,3.75,4,6
узник,камера,1.12,1,2
узник,темница,1.12,1,2
узник,азкабан,1.12,2,1
узник,заключённый,1.12,2,1
узор,снежинка,4.0,4,4
узор,орнамент,3.6,8,4
узор,ковёр,2.0,3,2
узор,замысловатость,2.0,2,2
узор,кружево,2.0,3,2
узор,мороз,1.38,10,1
узор,вышивка,1.25,1,4
узор,иней,1.12,2,1
узор,рисунок,1.12,2,1
узор,фрактал,1.12,1,2
узоры,мороз,1.2,1,3
узурпатор,диктатор,1.12,1,2
узы,брак,1.29,5,1
указ,приказ,2.0,4,2
указ,постановление,1.2,1,3
указ,указка,1.12,1,2
указания,инструкция,1.12,2,1
указатель,стрелка,6.55,9,7
указатель,палец,4.0,4,4
указатель,знак,2.73,9,3
указатель,направление,2.0,9,2
указатель,дорога,1.25,4,1
указатель,оглавление,1.12,1,2
указатель,поворот,1.12,2,1
указатель,адрес,1.12,2,1
указка,лазер,5.6,8,6
указка,учитель,2.0,2,7
указка,доска,1.38,10,1
указка,школа,1.2,3,1
указка,палец,1.12,1,2
указка,указ,1.12,2,1
указка,урок,1.12,1,2
укол,шприц,12.66,14,13
укол,боль,3.75,6,4
укол,прививка,2.92,3,4
укол,игла,2.67,3,13
укол,врач,2.0,2,3
укол,инъекция,2.0,2,3
укол,медсестра,1.2,1,3
укол,вакцина,1.2,1,3
укол,шпага,1.12,2,1
укол,манту,1.12,2,1
укол,лекарство,1.12,2,1
укол,обезболивающее,1.12,1,2
украина,сало,5.33,7,25
украина,киев,3.6,4,8
украина,война,3.0,3,3
украина,революция,2.0,2,3
украина,россия,2.0,2,2
украина,гоголь,2.0,2,2
украина,крым,2.0,6,2
украина,страна,1.33,1,7
украина,независимость,1.31,1,6
украина,европа,1.2,1,3
украина,окраина,1.2,3,1
украина,хохлы,1.12,2,1
украина,малороссия,1.12,2,1
украина,майдан,1.12,2,1
украина,белоруссия,1.12,2,1
украина,край,1.12,1,2
украинец,хохол,2.0,2,2
украинец,сало,2.0,3,2
украинец,шаровары,1.12,2,1
украшение,золото,1.29,1,5
украшение,бусы,1.2,3,1
украшение,цепочка,1.12,1,2
украшения,цацки,1.2,3,1
украшения,бусы,1.2,3,1
украшения,бижутерия,1.12,2,1
укроп,петрушка,8.82,15,10
укроп,зелень,3.3,4,18
укроп,салат,2.92,3,4
укроп,грядка,2.0,2,2
укроп,трава,1.2,1,3
укроп,картошка,1.12,2,1
укроп,морковь,1.12,2,1
укрытие,убежище,1.12,2,1
уксус,кислота,2.86,5,3
укус,комар,7.91,14,9
укус,змея,5.6,8,6
укус,яд,3.75,6,4
укус,зубы,2.86,3,5
укус,пчела,2.86,3,5
укус,жало,1.38,1,10
укус,боль,1.33,7,1
укус,собака,1.29,5,1
укус,вампир,1.29,5,1
укус,кровь,1.2,3,1
улей,мёд,3.86,5,4
улей,пчёлы,2.86,3,5
улей,соты,2.0,2,2
улей,пчела,2.0,2,7
улей,пасека,1.12,2,1
улика,доказательство,2.0,2,2
улитка,слизь,2.78,3,7
улитка,ракушка,2.0,2,5
улитка,раковина,1.29,1,5
улитка,спираль,1.2,1,3
улитка,аквариум,1.12,2,1
улица,фонарь,8.09,21,10
улица,город,6.75,8,7
улица,аптека,3.86,5,4
улица,авеню,3.86,4,5
улица,проспект,3.86,4,5
улица,дом,3.4,13,4
улица,бульвар,2.0,2,2
улица,переулок,2.0,4,2
улица,двор,2.0,2,3
улица,фонари,1.29,1,5
улица,тупик,1.2,1,3
улица,адрес,1.2,1,3
улица,мостовая,1.12,1,2
улица,дождь,1.12,2,1
улица,люди,1.12,2,1
улица,пешеход,1.12,1,2
улица,район,1.12,2,1
улица,прогулка,1.12,2,1
улица,квартал,1.12,1,2
улица,аллея,1.12,1,2
улов,рыбак,1.12,2,1
улун,чай,1.25,1,4
улучшение,прогресс,2.0,2,2
улучшение,совершенствование,1.2,1,3
улучшение,развитие,1.12,1,2
улыбка,радость,18.67,25,58
улыбка,счастье,12.08,13,16
улыбка,смех,11.84,13,17
улыбка,лицо,5.6,6,8
улыбка,смайл,5.0,5,5
улыбка,солнце,2.92,3,4
улыбка,рот,2.92,3,4
улыбка,эмоция,2.0,3,2
улыбка,глаза,2.0,2,2
улыбка,дружба,2.0,2,2
улыбка,губы,2.0,8,2
улыбка,клоун,2.0,2,3
улыбка,веселье,2.0,5,2
улыбка,зубы,1.43,20,1
улыбка,доброта,1.31,1,6
улыбка,оскал,1.2,3,1
улыбка,девушка,1.2,1,3
улыбка,гагарин,1.2,1,3
улыбка,загадка,1.12,2,1
улыбка,ребёнок,1.12,2,1
ультрамарин,цвет,1.2,3,1
ульянов,ленин,2.86,3,5
ульяновск,город,1.12,2,1
ум,разум,11.43,26,14
ум,интеллект,8.71,10,9
ум,мозг,6.15,24,8
ум,сознание,4.67,5,7
ум,развитие,4.0,4,4
ум,знание,3.75,6,4
ум,мозги,2.92,3,4
ум,мудрость,2.81,3,6
ум,мысль,2.81,3,6
ум,голова,2.78,3,7
ум,глупость,2.0,2,2
ум,мысли,2.0,4,2
ум,знания,2.0,2,4
ум,познание,2.0,2,3
ум,горе,2.0,2,10
ум,ясность,1.29,1,5
ум,логика,1.29,1,5
